university_name_ko,department_name_ko,lab_name_ko,professor_name,homepage_url
서울대학교,화학부,생기능성 나노물질 연구실,민달희,https://chem.snu.ac.kr/research-faculty/faculty/fulltime
서울대학교,화학부,Chromatin Dynamics Lab,서필준,https://chem.snu.ac.kr/research-faculty/faculty/fulltime
서울대학교,화학부,Polymeric and Soft Nanomaterials Laboratory,손병혁,https://chem.snu.ac.kr/research-faculty/faculty/fulltime
서울대학교,화학부,NMR Methods Group,이정호,https://chem.snu.ac.kr/research-faculty/faculty/fulltime
서울대학교,화학부,Dycube Lab,신석민,https://chem.snu.ac.kr/research-faculty/faculty/fulltime
서울대학교,화학부,합성나노바이오 실험실,남좌민,https://chem.snu.ac.kr/research-faculty/faculty/fulltime
서울대학교,제약학과,천연물화학 연구실,심상희,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,이장익 연구실,이장익,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Natural Products Chemistry LAB,심상희,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,약학대학 약품제조화학교실,박형근,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,천연물 생합성 연구실,윤여준,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Laboratory of Cell & Macromolecule Delivery,변영로,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,SYNTHETIC & MEDICINAL CHEMISTRY LAB,김상희,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,합성의약화학실험실,정낙신,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,SK Lee's LAB,이상국,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,약품제조화학교실,박형근,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,T Cell Development Laboratory,이유정,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,시스템약물학 연구실,노민수,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Live Metabolomics Laboratory,박성혁,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,정석재 연구실,정석재,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Chemical Biology & Medicinal Chemistry Laboratory,이지연,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Laboratory of Pharmaceutical Synthetic Chemistry,홍석창,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Laboratory of Computational Drug Discovery - SNU,이주용,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Chemical Biology & Medicinal Chemistry Laboratory,이지연,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Laboratory of Cell & Macromolecule Delivery,변영로,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Microbiology & Immunology Laboratory,박성규,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Natural Product Biosynthesis Lab,윤여준,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Controlled Drug Delivery Research Laboratory,김대덕,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Cell Signaling Laboratory,차혁진,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,정연석 연구실,정연석,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,LABORATORY OF MEDICINAL CHEMISTRY,이지우,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,T Cell Development Laboratory MEMBERS,이유정,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,이우인 연구실,이우인,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Laboratory of Pharmaceutical Synthetic Chemistry,홍석창,https://www.schong17.com/
서울대학교,제약학과,제2 약제학연구실,정석재,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,SEUNGHEE LEE'S LAB,이승희,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,W Lab,이우인,https://sites.google.com/view/wlabsnu/
서울대학교,제약학과,Lab. of Comp. Bio. & Chem.,이주용,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,약물제어전달시스템 연구실,김대덕,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,SYNTHETIC & MEDICINAL CHEMISTRY LAB,김상희,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Cell Signaling Laboratory,차혁진,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,미생물 및 면역학 실험실,박성규,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,정낙신 연구실,정낙신,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,Natural Products-Inspired Drug Discovery Lab,이상국,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,제약학과,SEUNGHEE LEE'S LAB,이승희,https://snupharm.snu.ac.kr/%EC%A0%9C%EC%95%BD%ED%95%99%EA%B3%BC/
서울대학교,재료공학부,미세유연소자제로연구실,주영창,https://mse.snu.ac.kr/m21.php?cate=1
서울대학교,재료공학부,Neuromorphic Materials and Devices Lab 뉴로모픽 재료 및 소자 연구실,김상범,https://mse.snu.ac.kr/m21.php?cate=1
서울대학교,재료공학부,ESPark Research Group,박은수,https://mse.snu.ac.kr/m21.php?cate=1
서울대학교,재료공학부,HomeMembersResearchPublicationsEquipmentsLectureNews & Photo,장호원,https://mse.snu.ac.kr/m21.php?cate=1
서울대학교,재료공학부,GWan Group,이관형,https://mse.snu.ac.kr/m21.php?cate=1
서울대학교,재료공학부,안철희 연구실,안철희,https://mse.snu.ac.kr/m21.php?cate=1
서울대학교,재료공학부,나노스마트복합재료연구실,유웅열,https://mse.snu.ac.kr/m21.php?cate=1
서울대학교,재료공학부,Computational Catalysis and Emerging Materials Laboratory,한정우,https://mse.snu.ac.kr/m21.php?cate=1
서울대학교,에너지자원공학과,Rock Mechanics & Rock Engineering Laboratory,민기복,https://rockeng.snu.ac.kr/
서울대학교,에너지자원공학과,제련 및 리사이클링 공정 연구실,강정신,https://kang-lab.snu.ac.kr/
서울대학교,에너지자원공학과,전기화학에너지공학연구실,강진수,https://eee.snu.ac.kr/
서울대학교,에너지자원공학과,에너지GIS연구실,박형동,https://energygis.snu.ac.kr/
서울대학교,에너지자원공학과,암반공학연구실,송재준,https://rockeng.snu.ac.kr/
서울대학교,에너지자원공학과,에너지환경지구화학 연구실,정은혜,https://enchem.snu.ac.kr/
서울대학교,에너지자원공학과,Surface Fluid and Transport Lab,정훈영,https://petro.snu.ac.kr/
서울대학교,에너지자원공학과,응용지구물리연구실,조용채,http://sail.snu.ac.kr/
서울대학교,에너지자원공학과,글로벌석유연구센터,최종근,https://petro.modoo.at/
서울대학교,에너지자원공학과,지구환경경제연구실,허은녕,https://enecon.snu.ac.kr/
서울대학교,약학과,임상약학연구실,오정미,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,Koo Laboratory,구자현,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,"Clinical Pharmacy College of Pharmacy, Seoul National University",이주연,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,Seo Laboratory,서형석,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,Pathological Physiology & Molecular Metabolism Laboratory,이윤희,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,분자병리학 연구실,신영기,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,Molecular Oncology Laboratory,마크디더리치,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,세포기능제어연구실,이정원,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,Kim Lab of Immunotherapy,김찬혁,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,세포생리학실,이미옥,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,분자세포독성학 연구실,창동신,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,iDeTOX LAB,전상민,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,LAB OF PHARMACOGNOSY Research for Drug discovery from Natural products,진영원,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,Creative Research Initiative Center for concurrent control of emphysema and lung cancer,이호영,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,Structural Pharmacy Lab,한병우,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,예방약학교실,이병훈,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,생약학 연구실,오원근,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,약학과,나노메디슨 연구실,송준명,https://snupharm.snu.ac.kr/%EA%B5%90%EC%88%98%EC%A7%84/#none
서울대학교,수의학과,수의과대학 발생유전학교실,성제경,https://vet.snu.ac.kr/faculty/
서울대학교,수의학과,CHO LAB,조제열,https://vet.snu.ac.kr/faculty/
서울대학교,수의학과,Education & Research Laboratory Aquatic Biomedicine,박세창,https://vet.snu.ac.kr/faculty/
서울대학교,수의학과,성체줄기세포 연구센터,강경선,https://vet.snu.ac.kr/faculty/
서울대학교,수의학과,LABORATORY OF THERIOGENOLOGY,장구,https://vet.snu.ac.kr/faculty/
서울대학교,농업생명과학대학,제지.셀룰로오스 공학실,윤혜정,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,농업생명과학대학 효소공학실,장판식,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Heebal Kim's Laboratory,김희발,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Insect Biosystematics Lab,이승환,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Horticultural Crop Molecular Physiology Lab,Segonzac Cecile Marie Helene,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,The Kwon Lab at Seoul National University,권용훈,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Bioprocess Systems Laboratory,김용노,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,landscape design performance lab,최영준,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Complex Systems Science Lab,김준,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Biophysics and Nanobiology Lab,서정용,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,미생물 생물공학연구실,오기봉,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,생물리화학연구실,배의영,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,산림공학연구실,임상준,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,그린인프라공학연구실,강준석,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,수목생리학연구실,김현석,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,고분자단백실소재연구실,이기훈,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Chanseok Shin LAB,신찬석,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Crop Genomics Lab,이석하,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,FPPL,이용환,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,"건강환경 계획,설계 연구실",윤희연,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,바이오센서 및 농업전자 연구실,정수,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,동물성식품학 연구실,조철훈,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,기능성 생유기소재 연구실,곽선영,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,동물미생물학 연구실,김영훈,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,반추동물영양생리학 실험실,백명기,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Soil Biogeochemistry Lab,민경진,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,식품분자미생물학실,유상열,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,식물병생태학연구실 PDEL,김광형,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Food business lab,문정훈,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,LAB OF FUNCTIONAL PLANTS,양태진,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Plant Developmental Genetics Laboratory식물발달유전학연구실,허진회,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,원예작문유전육종학실험실,강병철,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Ecological Sensing AI Lab,류영렬,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,농업생명과학대학 지역개발연구실,이성우,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Food Safety Engineering Laboratory,강동현,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,목재물리연구실,여환명,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,MSSEL,최원,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,지능형 바이오소재 연구실,신성철,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Laboratory of Food Biochemistry,하남출,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,M2 systems biology,이도엽,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,접작과학 및 바이오복합재료 연구실,김현중,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,BEHAVIOURAL ECOLOGY LAB,강창구,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Nano & Biomaterials Lab,현진호,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,지역환경보전공학 연구실,송인홍,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,"Crop, Environment, and Sustainability Lab",김형석,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,지역시스템공학전공대기.시설환경&에너지공학 연구실,이인복,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Water Environmental Systems & Deep Learning Laboratory,김성배,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,SEL 공간경제연구실,김의준,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,식물바이러스학 연구실,김국형,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,지역용수정보공학 연구실,최진용,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,산림보호학연구실,박일권,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,원예산물생리및관리학연구실,이은진,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,농산가공 및 생체물성공학 연구실,김기석,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Rural Infra-Structures Engineering Lab,손영환,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Lab. of Landscape Ecology & Climate Change Adapatation,이동근,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Lab of Artificial intelligence and big data for agriculture,김태형,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,식품안전성 독성학실,최상호,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Rural Water Resources Systems Engineering,강문성,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Clinical Plant Pathology Lab,이제훈,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,농경제사회학부 지역정보전공 지속가능한 개발 및 응용경제 연구실,Hong Sok(Brian) Kim,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,동물세포공학연구실,유경록,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,농업생명과학대학 동물유전공학연구실,한재용,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Structural Biology Lab,이상기,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,목재화학연구실,최인규,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,해충화학방제학연구실,탁준형,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,ORED LAB,박영준,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,산림정책 및 경제학 연구실,이요한,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,원예작물유전체학 연구실,최도일,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,연성생체재료연구실,기창석,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,의용생체고분자소재연구실,김태일,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,"SFM LAB, SNU",한희,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,작물분자유전학연구실,백남천,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,식물분류학연구실,장진성,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,동물 면역학 연구실,윤철희,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,Integrated Design・Landscape Aesthetics 조경.지역시스템공학부 조경학과 통합설계미학연구실,배정한,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,SNU 생물환경시스템공학연구실,이중용,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,농업생명과학대학,농업생명과학대학 채소학연구실,전창후,https://cals.snu.ac.kr/about/organization/search/faculty
서울대학교,건설환경공학부,Laboratory of Waste Management & Resource Recirculation,김재영,https://cee.snu.ac.kr/sub4_4.php
서울대학교,건설환경공학부,수질환경실험실,최용주,https://cee.snu.ac.kr/sub4_4.php
서울대학교,건설환경공학부,토양환경연구실,남경필,https://cee.snu.ac.kr/sub4_4.php
서울대학교,건설환경공학부,Concrete Strucures Laboratory,조재열,https://cee.snu.ac.kr/sub4_4.php
서울대학교,전기・정보공학부,그래픽스 및 미디어 연구실,고형석,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=2
서울대학교,전기・정보공학부,광·나노 전자소자 연구실,곽정훈,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=4
서울대학교,전기・정보공학부,생체광학 및 나노공학 연구실,권성훈,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=6
서울대학교,전기・정보공학부,휴먼인터페이스연구실,김남수,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=8
서울대학교,전기・정보공학부,에너지환경융합연구실,김성재,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=10
서울대학교,전기・정보공학부,전파 및 무선통신연구실,김성철,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=14
서울대학교,전기・정보공학부,3차원 비쥬얼 컴퓨팅 및 기하학적 처리 연구실,김영민,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=18
서울대학교,전기・정보공학부,마이크로머신 연구실,김용권,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=20
서울대학교,전기・정보공학부,고성능 컴퓨터 시스템 연구실,김장우,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=22
서울대학교,전기・정보공학부,대규모 회로 및 시스템 연구실,김재준,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=23
서울대학교,전기・정보공학부,혼합신호IC 및 시스템 연구실,김재하,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=24
서울대학교,전기・정보공학부,웨어러블 로봇 연구실,김진수,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=137
서울대학교,전기・정보공학부,컴퓨터이용설계 연구실,김태환,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=26
서울대학교,전기・정보공학부,인공지능 및 빅데이터 시스템 연구실,도재영,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=143
서울대학교,전기・정보공학부,가상머신 및 최적화 연구실,문수묵,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=34
서울대학교,전기・정보공학부,기계지능 및 데이터사이언스 연구실,문태섭,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=37
서울대학교,전기・정보공학부,광자 시스템 연구실,박남규,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=38
서울대학교,전기・정보공학부,네트워크 연구실,박세웅,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=42
서울대학교,전기・정보공학부,3차원 광공학 연구실,박재형,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=138
서울대학교,전기・정보공학부,보안 최적화 연구실,백윤흥,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=44
서울대학교,전기・정보공학부,지능형자동차 연구실,서승우,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=48
서울대학교,전기・정보공학부,전기-의학 융합 연구실,서종모,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=50
서울대학교,전기・정보공학부,전력전자시스템연구실,신종원,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=140
서울대학교,전기・정보공학부,반도체 소자 연구실,신형철,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=56
서울대학교,전기・정보공학부,데이타마이닝 및 데이터베이스 연구실,심규석,https://ece.snu.ac.kr/research-faculty/research/lab?md=view&labidx=58
